date,item,sales
2015-12-02,6,425
2015-12-02,7,404
2015-12-02,8,509
2015-12-02,9,375
2015-12-02,10,520
2015-12-02,11,483
2015-12-02,12,444
2015-12-02,13,617
2015-12-02,14,382
2015-12-02,15,600
2015-12-02,16,189
2015-12-02,17,229
2015-12-02,18,596
2015-12-02,19,265
2015-12-02,20,331
2015-12-02,21,287
2015-12-02,22,564
2015-12-02,23,207
2015-12-02,24,474
2015-12-02,25,563
2015-12-02,26,334
2015-12-02,27,153
2015-12-02,28,620
2015-12-02,29,514
2015-12-02,30,277
2015-12-02,31,448
2015-12-02,32,305
2015-12-02,33,494
2015-12-02,34,176
2015-12-02,35,425
2015-12-02,36,525
2015-12-02,37,204
2015-12-02,38,548
2015-12-02,39,333
2015-12-02,40,198
2015-12-02,41,165
2015-12-02,42,247
2015-12-02,43,363
2015-12-02,44,192
2015-12-02,45,561
2015-12-02,46,381
2015-12-02,47,173
2015-12-02,48,403
2015-12-02,49,183
2015-12-02,50,458
2015-12-03,1,160
2015-12-03,2,437
2015-12-03,3,265
2015-12-03,4,163
2015-12-03,5,138
2015-12-03,6,450
2015-12-03,7,452
2015-12-03,8,560
2015-12-03,9,377
2015-12-03,10,544
2015-12-03,11,525
2015-12-03,12,515
2015-12-03,13,641
2015-12-03,14,453
2015-12-03,15,664
2015-12-03,16,201
2015-12-03,17,255
2015-12-03,18,613
2015-12-03,19,304
2015-12-03,20,342
2015-12-03,21,302
2015-12-03,22,608
2015-12-03,23,218
2015-12-03,24,486
2015-12-03,25,584
2015-12-03,26,345
2015-12-03,27,151
2015-12-03,28,668
2015-12-03,29,472
2015-12-03,30,339
2015-12-03,31,437
2015-12-03,32,358
2015-12-03,33,537
2015-12-03,34,203
2015-12-03,35,463
2015-12-03,36,605
2015-12-03,37,219
2015-12-03,38,605
2015-12-03,39,338
2015-12-03,40,213
2015-12-03,41,139
2015-12-03,42,269
2015-12-03,43,431
2015-12-03,44,217
2015-12-03,45,582
2015-12-03,46,432
2015-12-03,47,153
2015-12-03,48,391
2015-12-03,49,220
2015-12-03,50,499
2015-12-04,1,169
2015-12-04,2,436
2015-12-04,3,299
2015-12-04,4,176
2015-12-04,5,157
2015-12-04,6,444
2015-12-04,7,502
2015-12-04,8,606
2015-12-04,9,389
2015-12-04,10,566
2015-12-04,11,550
2015-12-04,12,591
2015-12-04,13,651
2015-12-04,14,467
2015-12-04,15,721
2015-12-04,16,189
2015-12-04,17,250
2015-12-04,18,659
2015-12-04,19,317
2015-12-04,20,393
2015-12-04,21,320
2015-12-04,22,577
2015-12-04,23,215
2015-12-04,24,517
2015-12-04,25,654
2015-12-04,26,382
2015-12-04,27,165
2015-12-04,28,688
2015-12-04,29,547
2015-12-04,30,350
2015-12-04,31,440
2015-12-04,32,353
2015-12-04,33,567
2015-12-04,34,219
2015-12-04,35,532
2015-12-04,36,635
2015-12-04,37,233
2015-12-04,38,629
2015-12-04,39,330
2015-12-04,40,237
2015-12-04,41,192
2015-12-04,42,293
2015-12-04,43,413
2015-12-04,44,222
2015-12-04,45,642
2015-12-04,46,489
2015-12-04,47,177
2015-12-04,48,397
2015-12-04,49,211
2015-12-04,50,494
2015-12-05,1,155
2015-12-05,2,544
2015-12-05,3,325
2015-12-05,4,219
2015-12-05,5,178
2015-12-05,6,481
2015-12-05,7,526
2015-12-05,8,636
2015-12-05,9,458
2015-12-05,10,606
2015-12-05,11,587
2015-12-05,12,586
2015-12-05,13,696
2015-12-05,14,505
2015-12-05,15,737
2015-12-05,16,214
2015-12-05,17,249
2015-12-05,18,729
2015-12-05,19,379
2015-12-05,20,390
2015-12-05,21,373
2015-12-05,22,677
2015-12-05,23,238
2015-12-05,24,571
2015-12-05,25,657
2015-12-05,26,397
2015-12-05,27,173
2015-12-05,28,743
2015-12-05,29,567
2015-12-05,30,356
2015-12-05,31,450
2015-12-05,32,376
2015-12-05,33,601
2015-12-05,34,226
2015-12-05,35,548
2015-12-05,36,669
2015-12-05,37,262
2015-12-05,38,672
2015-12-05,39,370
2015-12-05,40,249
2015-12-05,41,191
2015-12-05,42,324
2015-12-05,43,445
2015-12-05,44,259
2015-12-05,45,696
2015-12-05,46,489
2015-12-05,47,190
2015-12-05,48,442
2015-12-05,49,244
2015-12-05,50,582
2015-12-06,1,184
2015-12-06,2,543
2015-12-06,3,357
2015-12-06,4,191
2015-12-06,5,185
2015-12-06,6,487
2015-12-06,7,517
2015-12-06,8,742
2015-12-06,9,452
2015-12-06,10,661
2015-12-06,11,636
2015-12-06,12,649
2015-12-06,13,765
2015-12-06,14,545
2015-12-06,15,803
2015-12-06,16,216
2015-12-06,17,308
2015-12-06,18,753
2015-12-06,19,348
2015-12-06,20,408
2015-12-06,21,394
2015-12-06,22,728
2015-12-06,23,257
2015-12-06,24,570
2015-12-06,25,740
2015-12-06,26,441
2015-12-06,27,201
2015-12-06,28,817
2015-12-06,29,652
2015-12-06,30,352
2015-12-06,31,559
2015-12-06,32,402
2015-12-06,33,638
2015-12-06,34,224
2015-12-06,35,592
2015-12-06,36,690
2015-12-06,37,283
2015-12-06,38,759
2015-12-06,39,394
2015-12-06,40,261
2015-12-06,41,182
2015-12-06,42,355
2015-12-06,43,465
2015-12-06,44,263
2015-12-06,45,753
2015-12-06,46,521
2015-12-06,47,167
2015-12-06,48,426
2015-12-06,49,284
2015-12-06,50,625
2015-12-07,1,145
2015-12-07,2,354
2015-12-07,3,212
2015-12-07,4,137
2015-12-07,5,113
2015-12-07,6,346
2015-12-07,7,313
2015-12-07,8,468
2015-12-07,9,292
2015-12-07,10,485
2015-12-07,11,423
2015-12-07,12,422
2015-12-07,13,548
2015-12-07,14,368
2015-12-07,15,485
2015-12-07,16,154
2015-12-07,17,199
2015-12-07,18,448
2015-12-07,19,217
2015-12-07,20,280
2015-12-07,21,245
2015-12-07,22,489
2015-12-07,23,183
2015-12-07,24,378
2015-12-07,25,457
2015-12-07,26,265
2015-12-07,27,137
2015-12-07,28,496
2015-12-07,29,422
2015-12-07,30,248
2015-12-07,31,345
2015-12-07,32,252
2015-12-07,33,411
2015-12-07,34,151
2015-12-07,35,414
2015-12-07,36,449
2015-12-07,37,157
2015-12-07,38,487
2015-12-07,39,266
2015-12-07,40,172
2015-12-07,41,134
2015-12-07,42,240
2015-12-07,43,343
2015-12-07,44,161
2015-12-07,45,497
2015-12-07,46,361
2015-12-07,47,115
2015-12-07,48,295
2015-12-07,49,170
2015-12-07,50,401
2015-12-08,1,140
2015-12-08,2,440
2015-12-08,3,266
2015-12-08,4,148
2015-12-08,5,125
2015-12-08,6,377
2015-12-08,7,387
2015-12-08,8,541
2015-12-08,9,398
2015-12-08,10,517
2015-12-08,11,511
2015-12-08,12,510
2015-12-08,13,596
2015-12-08,14,448
2015-12-08,15,605
2015-12-08,16,183
2015-12-08,17,221
2015-12-08,18,571
2015-12-08,19,272
2015-12-08,20,320
2015-12-08,21,283
2015-12-08,22,564
2015-12-08,23,220
2015-12-08,24,503
2015-12-08,25,569
2015-12-08,26,331
2015-12-08,27,167
2015-12-08,28,641
2015-12-08,29,483
2015-12-08,30,304
2015-12-08,31,381
2015-12-08,32,276
2015-12-08,33,468
2015-12-08,34,195
2015-12-08,35,456
2015-12-08,36,535
2015-12-08,37,200
2015-12-08,38,564
2015-12-08,39,291
2015-12-08,40,188
2015-12-08,41,162
2015-12-08,42,248
2015-12-08,43,350
2015-12-08,44,207
2015-12-08,45,529
2015-12-08,46,391
2015-12-08,47,176
2015-12-08,48,370
2015-12-08,49,202
2015-12-08,50,466
2015-12-09,1,144
2015-12-09,2,408
2015-12-09,3,258
2015-12-09,4,169
2015-12-09,5,123
2015-12-09,6,404
2015-12-09,7,418
2015-12-09,8,503
2015-12-09,9,386
2015-12-09,10,496
2015-12-09,11,509
2015-12-09,12,496
2015-12-09,13,607
2015-12-09,14,430
2015-12-09,15,611
2015-12-09,16,172
2015-12-09,17,262
2015-12-09,18,559
2015-12-09,19,266
2015-12-09,20,325
2015-12-09,21,268
2015-12-09,22,580
2015-12-09,23,195
2015-12-09,24,498
2015-12-09,25,549
2015-12-09,26,346
2015-12-09,27,144
2015-12-09,28,635
2015-12-09,29,470
2015-12-09,30,307
2015-12-09,31,439
2015-12-09,32,331
2015-12-09,33,505
2015-12-09,34,175
2015-12-09,35,442
2015-12-09,36,540
2015-12-09,37,202
2015-12-09,38,564
2015-12-09,39,302
2015-12-09,40,202
2015-12-09,41,149
2015-12-09,42,270
2015-12-09,43,342
2015-12-09,44,200
2015-12-09,45,570
2015-12-09,46,372
2015-12-09,47,155
2015-12-09,48,351
2015-12-09,49,189
2015-12-09,50,435
2015-12-10,1,157
2015-12-10,2,430
2015-12-10,3,302
2015-12-10,4,150
2015-12-10,5,149
2015-12-10,6,438
2015-12-10,7,462
2015-12-10,8,566
2015-12-10,9,392
2015-12-10,10,554
2015-12-10,11,558
2015-12-10,12,525
2015-12-10,13,656
2015-12-10,14,401
2015-12-10,15,658
2015-12-10,16,168
2015-12-10,17,245
2015-12-10,18,591
2015-12-10,19,288
2015-12-10,20,342
2015-12-10,21,287
2015-12-10,22,595
2015-12-10,23,192
2015-12-10,24,464
2015-12-10,25,583
2015-12-10,26,368
2015-12-10,27,150
2015-12-10,28,604
2015-12-10,29,482
2015-12-10,30,311
2015-12-10,31,468
2015-12-10,32,311
2015-12-10,33,523
2015-12-10,34,188
2015-12-10,35,490
2015-12-10,36,560
2015-12-10,37,238
2015-12-10,38,588
2015-12-10,39,338
2015-12-10,40,216
2015-12-10,41,157
2015-12-10,42,273
2015-12-10,43,384
2015-12-10,44,249
2015-12-10,45,577
2015-12-10,46,416
2015-12-10,47,157
2015-12-10,48,409
2015-12-10,49,203
2015-12-10,50,486
2015-12-11,1,186
2015-12-11,2,443
2015-12-11,3,296
2015-12-11,4,154
2015-12-11,5,161
2015-12-11,6,509
2015-12-11,7,468
2015-12-11,8,606
2015-12-11,9,386
2015-12-11,10,552
2015-12-11,11,534
2015-12-11,12,572
2015-12-11,13,716
2015-12-11,14,502
2015-12-11,15,673
2015-12-11,16,183
2015-12-11,17,263
2015-12-11,18,676
2015-12-11,19,314
2015-12-11,20,388
2015-12-11,21,320
2015-12-11,22,681
2015-12-11,23,243
2015-12-11,24,522
2015-12-11,25,650
2015-12-11,26,365
2015-12-11,27,148
2015-12-11,28,650
2015-12-11,29,543
2015-12-11,30,289
2015-12-11,31,496
2015-12-11,32,369
2015-12-11,33,573
2015-12-11,34,187
2015-12-11,35,522
2015-12-11,36,607
2015-12-11,37,194
2015-12-11,38,658
2015-12-11,39,366
2015-12-11,40,218
2015-12-11,41,178
2015-12-11,42,316
2015-12-11,43,399
2015-12-11,44,229
2015-12-11,45,656
2015-12-11,46,431
2015-12-11,47,190
2015-12-11,48,417
2015-12-11,49,249
2015-12-11,50,532
2015-12-12,1,181
2015-12-12,2,514
2015-12-12,3,311
2015-12-12,4,209
2015-12-12,5,162
2015-12-12,6,526
2015-12-12,7,511
2015-12-12,8,640
2015-12-12,9,424
2015-12-12,10,644
2015-12-12,11,554
2015-12-12,12,592
2015-12-12,13,724
2015-12-12,14,515
2015-12-12,15,695
2015-12-12,16,228
2015-12-12,17,274
2015-12-12,18,708
2015-12-12,19,340
2015-12-12,20,417
2015-12-12,21,333
2015-12-12,22,681
2015-12-12,23,250
2015-12-12,24,551
2015-12-12,25,676
2015-12-12,26,374
2015-12-12,27,198
2015-12-12,28,714
2015-12-12,29,542
2015-12-12,30,359
2015-12-12,31,489
2015-12-12,32,354
2015-12-12,33,564
2015-12-12,34,206
2015-12-12,35,550
2015-12-12,36,635
2015-12-12,37,284
2015-12-12,38,732
2015-12-12,39,395
2015-12-12,40,236
2015-12-12,41,174
2015-12-12,42,327
2015-12-12,43,439
2015-12-12,44,265
2015-12-12,45,693
2015-12-12,46,540
2015-12-12,47,201
2015-12-12,48,399
2015-12-12,49,228
2015-12-12,50,564
2015-12-13,1,176
2015-12-13,2,516
2015-12-13,3,313
2015-12-13,4,181
2015-12-13,5,161
2015-12-13,6,531
2015-12-13,7,470
2015-12-13,8,734
2015-12-13,9,460
2015-12-13,10,634
2015-12-13,11,600
2015-12-13,12,616
2015-12-13,13,756
2015-12-13,14,546
2015-12-13,15,854
2015-12-13,16,226
2015-12-13,17,361
2015-12-13,18,768
2015-12-13,19,332
2015-12-13,20,421
2015-12-13,21,353
2015-12-13,22,723
2015-12-13,23,247
2015-12-13,24,613
2015-12-13,25,670
2015-12-13,26,441
2015-12-13,27,223
2015-12-13,28,815
2015-12-13,29,660
2015-12-13,30,344
2015-12-13,31,489
2015-12-13,32,407
2015-12-13,33,578
2015-12-13,34,233
2015-12-13,35,585
2015-12-13,36,648
2015-12-13,37,267
2015-12-13,38,752
2015-12-13,39,393
2015-12-13,40,252
2015-12-13,41,203
2015-12-13,42,310
2015-12-13,43,469
2015-12-13,44,266
2015-12-13,45,689
2015-12-13,46,536
2015-12-13,47,206
2015-12-13,48,438
2015-12-13,49,246
2015-12-13,50,578
2015-12-14,1,124
2015-12-14,2,362
2015-12-14,3,209
2015-12-14,4,111
2015-12-14,5,110
2015-12-14,6,330
2015-12-14,7,331
2015-12-14,8,458
2015-12-14,9,301
2015-12-14,10,434
2015-12-14,11,411
2015-12-14,12,440
2015-12-14,13,498
2015-12-14,14,352
2015-12-14,15,510
2015-12-14,16,171
2015-12-14,17,214
2015-12-14,18,482
2015-12-14,19,220
2015-12-14,20,276
2015-12-14,21,219
2015-12-14,22,507
2015-12-14,23,154
2015-12-14,24,427
2015-12-14,25,495
2015-12-14,26,284
2015-12-14,27,130
2015-12-14,28,526
2015-12-14,29,440
2015-12-14,30,221
2015-12-14,31,344
2015-12-14,32,250
2015-12-14,33,478
2015-12-14,34,163
2015-12-14,35,394
2015-12-14,36,484
2015-12-14,37,186
2015-12-14,38,499
2015-12-14,39,259
2015-12-14,40,166
2015-12-14,41,130
2015-12-14,42,225
2015-12-14,43,315
2015-12-14,44,170
2015-12-14,45,481
2015-12-14,46,369
2015-12-14,47,140
2015-12-14,48,303
2015-12-14,49,173
2015-12-14,50,387
2015-12-15,1,150
2015-12-15,2,420
2015-12-15,3,268
2015-12-15,4,168
2015-12-15,5,132
2015-12-15,6,396
2015-12-15,7,425
2015-12-15,8,567
2015-12-15,9,361
2015-12-15,10,485
2015-12-15,11,466
2015-12-15,12,496
2015-12-15,13,587
2015-12-15,14,378
2015-12-15,15,593
2015-12-15,16,200
2015-12-15,17,228
2015-12-15,18,677
2015-12-15,19,270
2015-12-15,20,332
2015-12-15,21,287
2015-12-15,22,545
2015-12-15,23,212
2015-12-15,24,446
2015-12-15,25,590
2015-12-15,26,322
2015-12-15,27,147
2015-12-15,28,602
2015-12-15,29,509
2015-12-15,30,259
2015-12-15,31,415
2015-12-15,32,284
2015-12-15,33,506
2015-12-15,34,165
2015-12-15,35,494
2015-12-15,36,551
2015-12-15,37,193
2015-12-15,38,570
2015-12-15,39,321
2015-12-15,40,206
2015-12-15,41,139
2015-12-15,42,270
2015-12-15,43,400
2015-12-15,44,223
2015-12-15,45,594
2015-12-15,46,451
2015-12-15,47,166
2015-12-15,48,379
2015-12-15,49,196
2015-12-15,50,413
2015-12-16,1,172
2015-12-16,2,369
2015-12-16,3,277
2015-12-16,4,150
2015-12-16,5,128
2015-12-16,6,428
2015-12-16,7,428
2015-12-16,8,547
2015-12-16,9,367
2015-12-16,10,492
2015-12-16,11,505
2015-12-16,12,519
2015-12-16,13,589
2015-12-16,14,407
2015-12-16,15,602
2015-12-16,16,192
2015-12-16,17,236
2015-12-16,18,577
2015-12-16,19,272
2015-12-16,20,323
2015-12-16,21,282
2015-12-16,22,586
2015-12-16,23,206
2015-12-16,24,462
2015-12-16,25,598
2015-12-16,26,363
2015-12-16,27,149
2015-12-16,28,594
2015-12-16,29,463
2015-12-16,30,262
2015-12-16,31,431
2015-12-16,32,325
2015-12-16,33,495
2015-12-16,34,185
2015-12-16,35,456
2015-12-16,36,595
2015-12-16,37,209
2015-12-16,38,570
2015-12-16,39,325
2015-12-16,40,210
2015-12-16,41,141
2015-12-16,42,245
2015-12-16,43,355
2015-12-16,44,217
2015-12-16,45,539
2015-12-16,46,443
2015-12-16,47,162
2015-12-16,48,368
2015-12-16,49,245
2015-12-16,50,456
2015-12-17,1,136
2015-12-17,2,456
2015-12-17,3,235
2015-12-17,4,153
2015-12-17,5,144
2015-12-17,6,401
2015-12-17,7,456
2015-12-17,8,549
2015-12-17,9,380
2015-12-17,10,556
2015-12-17,11,534
2015-12-17,12,531
2015-12-17,13,610
2015-12-17,14,428
2015-12-17,15,576
2015-12-17,16,194
2015-12-17,17,233
2015-12-17,18,677
2015-12-17,19,302
2015-12-17,20,360
2015-12-17,21,289
2015-12-17,22,614
2015-12-17,23,199
2015-12-17,24,524
2015-12-17,25,613
2015-12-17,26,352
2015-12-17,27,156
2015-12-17,28,689
2015-12-17,29,523
2015-12-17,30,326
2015-12-17,31,439
2015-12-17,32,323
2015-12-17,33,532
2015-12-17,34,180
2015-12-17,35,476
2015-12-17,36,558
2015-12-17,37,230
2015-12-17,38,611
2015-12-17,39,332
2015-12-17,40,203
2015-12-17,41,168
2015-12-17,42,286
2015-12-17,43,357
2015-12-17,44,220
2015-12-17,45,603
2015-12-17,46,398
2015-12-17,47,168
2015-12-17,48,388
2015-12-17,49,236
2015-12-17,50,497
2015-12-18,1,191
2015-12-18,2,456
2015-12-18,3,307
2015-12-18,4,208
2015-12-18,5,133
2015-12-18,6,465
2015-12-18,7,465
2015-12-18,8,612
2015-12-18,9,436
2015-12-18,10,568
2015-12-18,11,566
2015-12-18,12,548
2015-12-18,13,640
2015-12-18,14,499
2015-12-18,15,689
2015-12-18,16,187
2015-12-18,17,251
2015-12-18,18,706
2015-12-18,19,326
2015-12-18,20,407
2015-12-18,21,293
2015-12-18,22,609
2015-12-18,23,229
2015-12-18,24,565
2015-12-18,25,601
2015-12-18,26,406
2015-12-18,27,179
2015-12-18,28,689
2015-12-18,29,556
2015-12-18,30,303
2015-12-18,31,516
2015-12-18,32,361
2015-12-18,33,521
2015-12-18,34,204
2015-12-18,35,526
2015-12-18,36,635
2015-12-18,37,223
2015-12-18,38,657
2015-12-18,39,336
2015-12-18,40,219
2015-12-18,41,154
2015-12-18,42,303
2015-12-18,43,402
2015-12-18,44,256
2015-12-18,45,687
2015-12-18,46,474
2015-12-18,47,153
2015-12-18,48,406
2015-12-18,49,226
2015-12-18,50,488
2015-12-19,1,188
2015-12-19,2,499
2015-12-19,3,324
2015-12-19,4,175
2015-12-19,5,141
2015-12-19,6,512
2015-12-19,7,479
2015-12-19,8,684
2015-12-19,9,387
2015-12-19,10,591
2015-12-19,11,567
2015-12-19,12,595
2015-12-19,13,708
2015-12-19,14,523
2015-12-19,15,695
2015-12-19,16,217
2015-12-19,17,254
2015-12-19,18,690
2015-12-19,19,332
2015-12-19,20,402
2015-12-19,21,339
2015-12-19,22,651
2015-12-19,23,222
2015-12-19,24,515
2015-12-19,25,716
2015-12-19,26,440
2015-12-19,27,169
2015-12-19,28,730
2015-12-19,29,638
2015-12-19,30,334
2015-12-19,31,489
2015-12-19,32,377
2015-12-19,33,608
2015-12-19,34,212
2015-12-19,35,534
2015-12-19,36,660
2015-12-19,37,247
2015-12-19,38,680
2015-12-19,39,370
2015-12-19,40,250
2015-12-19,41,192
2015-12-19,42,302
2015-12-19,43,396
2015-12-19,44,220
2015-12-19,45,660
2015-12-19,46,518
2015-12-19,47,177
2015-12-19,48,423
2015-12-19,49,249
2015-12-19,50,554
2015-12-20,1,158
2015-12-20,2,536
2015-12-20,3,320
2015-12-20,4,177
2015-12-20,5,153
2015-12-20,6,494
2015-12-20,7,537
2015-12-20,8,697
2015-12-20,9,476
2015-12-20,10,650
2015-12-20,11,664
2015-12-20,12,632
2015-12-20,13,764
2015-12-20,14,555
2015-12-20,15,818
2015-12-20,16,232
2015-12-20,17,315
2015-12-20,18,771
2015-12-20,19,345
2015-12-20,20,425
2015-12-20,21,389
2015-12-20,22,672
2015-12-20,23,244
2015-12-20,24,595
2015-12-20,25,750
2015-12-20,26,403
2015-12-20,27,219
2015-12-20,28,795
2015-12-20,29,595
2015-12-20,30,408
2015-12-20,31,522
2015-12-20,32,443
2015-12-20,33,595
2015-12-20,34,213
2015-12-20,35,598
2015-12-20,36,677
2015-12-20,37,282
2015-12-20,38,748
2015-12-20,39,425
2015-12-20,40,266
2015-12-20,41,206
2015-12-20,42,313
2015-12-20,43,462
2015-12-20,44,254
2015-12-20,45,757
2015-12-20,46,517
2015-12-20,47,205
2015-12-20,48,457
2015-12-20,49,257
2015-12-20,50,593
2015-12-21,1,137
2015-12-21,2,348
2015-12-21,3,202
2015-12-21,4,127
2015-12-21,5,91
2015-12-21,6,341
2015-12-21,7,370
2015-12-21,8,456
2015-12-21,9,311
2015-12-21,10,464
2015-12-21,11,424
2015-12-21,12,398
2015-12-21,13,522
2015-12-21,14,392
2015-12-21,15,563
2015-12-21,16,169
2015-12-21,17,214
2015-12-21,18,483
2015-12-21,19,247
2015-12-21,20,289
2015-12-21,21,236
2015-12-21,22,452
2015-12-21,23,148
2015-12-21,24,342
2015-12-21,25,512
2015-12-21,26,276
2015-12-21,27,122
2015-12-21,28,565
2015-12-21,29,418
2015-12-21,30,236
2015-12-21,31,348
2015-12-21,32,281
2015-12-21,33,419
2015-12-21,34,158
2015-12-21,35,395
2015-12-21,36,467
2015-12-21,37,188
2015-12-21,38,471
2015-12-21,39,244
2015-12-21,40,156
2015-12-21,41,126
2015-12-21,42,207
2015-12-21,43,312
2015-12-21,44,198
2015-12-21,45,490
2015-12-21,46,345
2015-12-21,47,158
2015-12-21,48,277
2015-12-21,49,182
2015-12-21,50,392
2015-12-22,1,141
2015-12-22,2,373
2015-12-22,3,284
2015-12-22,4,144
2015-12-22,5,141
2015-12-22,6,375
2015-12-22,7,425
2015-12-22,8,528
2015-12-22,9,358
2015-12-22,10,529
2015-12-22,11,517
2015-12-22,12,470
2015-12-22,13,601
2015-12-22,14,405
2015-12-22,15,588
2015-12-22,16,175
2015-12-22,17,219
2015-12-22,18,517
2015-12-22,19,302
2015-12-22,20,324
2015-12-22,21,283
2015-12-22,22,549
2015-12-22,23,191
2015-12-22,24,433
2015-12-22,25,566
2015-12-22,26,325
2015-12-22,27,175
2015-12-22,28,584
2015-12-22,29,490
2015-12-22,30,268
2015-12-22,31,410
2015-12-22,32,315
2015-12-22,33,482
2015-12-22,34,150
2015-12-22,35,459
2015-12-22,36,512
2015-12-22,37,236
2015-12-22,38,547
2015-12-22,39,318
2015-12-22,40,205
2015-12-22,41,144
2015-12-22,42,268
2015-12-22,43,326
2015-12-22,44,196
2015-12-22,45,575
2015-12-22,46,411
2015-12-22,47,171
2015-12-22,48,346
2015-12-22,49,205
2015-12-22,50,452
2015-12-23,1,152
2015-12-23,2,414
2015-12-23,3,259
2015-12-23,4,138
2015-12-23,5,120
2015-12-23,6,415
2015-12-23,7,395
2015-12-23,8,534
2015-12-23,9,336
2015-12-23,10,475
2015-12-23,11,478
2015-12-23,12,469
2015-12-23,13,556
2015-12-23,14,450
2015-12-23,15,583
2015-12-23,16,176
2015-12-23,17,216
2015-12-23,18,581
2015-12-23,19,281
2015-12-23,20,315
2015-12-23,21,285
2015-12-23,22,576
2015-12-23,23,209
2015-12-23,24,464
2015-12-23,25,584
2015-12-23,26,351
2015-12-23,27,158
2015-12-23,28,633
2015-12-23,29,451
2015-12-23,30,261
2015-12-23,31,416
2015-12-23,32,309
2015-12-23,33,476
2015-12-23,34,171
2015-12-23,35,398
2015-12-23,36,576
2015-12-23,37,206
2015-12-23,38,540
2015-12-23,39,309
2015-12-23,40,205
2015-12-23,41,166
2015-12-23,42,260
2015-12-23,43,364
2015-12-23,44,208
2015-12-23,45,568
2015-12-23,46,396
2015-12-23,47,150
2015-12-23,48,347
2015-12-23,49,221
2015-12-23,50,430
2015-12-24,1,160
2015-12-24,2,455
2015-12-24,3,271
2015-12-24,4,180
2015-12-24,5,125
2015-12-24,6,452
2015-12-24,7,426
2015-12-24,8,570
2015-12-24,9,379
2015-12-24,10,525
2015-12-24,11,495
2015-12-24,12,537
2015-12-24,13,590
2015-12-24,14,415
2015-12-24,15,648
2015-12-24,16,178
2015-12-24,17,236
2015-12-24,18,627
2015-12-24,19,281
2015-12-24,20,371
2015-12-24,21,315
2015-12-24,22,631
2015-12-24,23,205
2015-12-24,24,529
2015-12-24,25,600
2015-12-24,26,386
